product_id,product_name,recipe_score,saudi_importance,matched_ingredient
19106,Bonux Automatic Laundry Powder - 5kg,0.0,low,
15318,Nahoul Raisin Cake 12×28g,0.0,low,
3405,Almarai Full Cream Evaporated Milk 6×170ml,85.0,critical,milk
9914,Circles Glass & Mirror Cleaner - 4 Liter + Gift,0.0,low,
3377,Alsee Cola – 250ml,0.0,low,
4712,ابو خلف لحم بقري مفروم 500 جرام,76.5,very_high,beef
9004,ستريم 250مل,0.0,low,
14436,Marami Vinegar & Salt Potato Chips 10g,72.0,very_high,potatoes
23220,واو مناديل 3×150 منديل,0.0,low,
24130,رضوى برجر دجاج 672 جم,85.5,very_high,chicken
3546,Barbican Iced Berry Malt Beverage 250g,0.0,low,
897,بيكر جري دست خميرة فورية 500 جرام,37.199999999999996,medium,yeast
1974,Asnad Pizza Seasoning – 200g,0.0,low,
6873,Nile Trash Bags 1 kg 55 Gallon,0.0,low,
7330,Anchor Milk Powder Tin - 400g,85.0,critical,milk
22369,اكوافيرا سائل غسيل اليدين بعطر الاوركيد 500 مل,0.0,low,
22637,العملاق مسحوق غسيل نسيم الربيع عادي كيس 5 كيلو,0.0,low,
15033,Mirinda Orange Carbonated Drink 990 ml,0.0,low,
8357,روائح العطارة بابريكا حاره 160جم,0.0,low,
24693,Torin Classic Dark Chocolate 50g,60.0,high,chocolate
24828,مايسترو بار شوكولاته بيضاء 60جم,88.0,critical,eggs
24831,مايسترو بار شوكولاته مقرمشه 60جم,0.0,low,
25427,Amada - Chocolate Filled Pie - 100g,60.0,high,chocolate
23847,اريال اخضر لافندر 8كيلو,0.0,low,
2283,Pantene Smooth & Silky Shampoo – 1000ml,0.0,low,
2471,California Gardens Ready-to-Eat Boiled Chickpeas,79.2,very_high,chickpeas
14389,Mathaq Matbakhi Italian Seasoning Spices - 120g,0.0,low,
15568,Nama Creativity 55‑Gallon Garbage Bags Roll,0.0,low,
3630,بونكس 3في1مسحوق غسيل أزرق عادي  9 كيلو,0.0,low,
6031,Fine Sugar 10 kg,85.0,critical,sugar
22616,Wazein Coarse Sea Salt - 350g,92.0,critical,salt
9459,Sun Top Orange Juice Bulk Pack - 30 x 125ml,57.6,high,orange_juice
6433,Golf Maid Garbage Bags - 10 Gallon,0.0,low,
20882,Blims Tuna,60.0,high,fish
21020,Clorox Bleach 950ml (18*1/4g),0.0,low,
10523,عافية لوز مشوي 200 جرام,73.8,very_high,almonds
21446,Abu Bint American Long Grain Rice - 1kg,100.0,critical,rice
23304,ساديا دجاج مجمد 10×1000جم,85.5,very_high,chicken
24331,الصافي لبن كفير 280 مل,0.0,low,
137,Borqat Ice Pop Watermelon & Berry,33.0,medium,watermelon
3261,Nova Watermelon Gum,33.0,medium,watermelon
3411,المطور رول حراري لحفظ الطعام مقاس 8,0.0,low,
5998,Al Rai Full Cream Plain Milk - 18x125ml,56.0,high,cream
12088,قولن بسكويت الزبادي بدون سكر 220جم,62.400000000000006,high,biscuits
14019,ماجيستو شوكولاتة بسكويت تيفاني 24×25جم,60.0,high,chocolate
15008,ميديكيوب سيروم الكولاجين الثلاثي 55 مل,0.0,low,
16382,Wadi Al-Nahl Date Syrup 380ml,100.0,critical,dates
18412,Astro Cookies & Cream Wafer - 36g,56.0,high,cream
18934,لامب وستون بطاطس ودجز المتبلة 750 جم,72.0,very_high,potatoes
20120,اتلار,0.0,low,
21146,بروقات ديو بوب فراولة مع منجا 12*72,0.0,low,
21147,بروقات ديو بوب فراولة مع توت 12*72,0.0,low,
21650,Afia Corn Oil Plus,88.0,critical,vegetable_oil
22438,Al Shami Sage (Marmariya) Herbs - 15 Tea Bags,90.0,critical,tea
23019,ليبتون كوكتيل فواكه ايس تي 320 مل (حبة 6),0.0,low,
23385,Beauty Case Collagen Face Mask - 20g,0.0,low,
23430,Beauty Case Strawberry Face Mask - 30g,0.0,low,
23444,Sweet Co Layered Ice Cream Lollipop - 15g (15 Pieces),56.0,high,cream
23497,Neom Gardens Stuffed Grape Leaves (with Olive Oil & Pomegranate Molasses) - 300g,39.0,medium,pomegranate_molasses
24825,مايسترو بار شوكولاته دارك 60جم,0.0,low,
24829,مايسترو بار النكهة الخاصة 60جم,0.0,low,
2219,Rawahil Creamy Sella Basmati Rice - 5kg,100.0,critical,rice
3354,ارقى ذرة حلوة ذهبية 185 جرام,20.8,low,corn
6190,Al-Taie African Black Tea - 100 Tea Bags,90.0,critical,tea
17696,Al-Balad Chicken Wings,85.5,very_high,chicken
24049,Fragrance Farras Lavender Concentrated Air Freshener 200ml,0.0,low,
25738,Tiger Plus - Seasoned Cheese Potato Chips - 20 Packs × 13g,72.0,very_high,potatoes
27182,رضوى بروست دجاج حار 8 قطع 900 جم,85.5,very_high,chicken
934,بيوتي سيستم فرشاة ومعجون مع خيط تنظيف الاسنان - 10 قطع,0.0,low,
4435,Magadeer White Vinegar - 3.78L Gallon,40.8,medium,vinegar
4637,116ملتي باك صحون مكرويف  4 حبات,0.0,low,
6740,جولن بسكويت شارك خالي من الجلوتين 250 جرام,62.400000000000006,high,biscuits
8506,ريتكو صحن مستطيل مقاس 1 - 50 صحن,0.0,low,
8602,ريكو اصابع ارول 12×12جم,0.0,low,
8657,ريم زيت زيتون بكر ممتاز 250 مل,64.0,high,olive_oil
11965,قهوة الشيوخ الاصلي 500 جم,0.0,low,
13748,لوزان اكواب ورقيه مموجة اسود 7 اونز,73.8,very_high,almonds
14607,مصنع الخليج علبه1 لتر,40.8,medium,vinegar
15673,نونو كولونيا ندى للاطفال 200مل,0.0,low,
16252,Helan Cardamom Seeds 125g,90.0,critical,cardamom
18833,Coopoliva Pitted Black Olives - 150g,0.0,low,
19313,عافية مسحوق الكمون155جرام,88.0,critical,cumin
22333,Teashop Abu Walad Vanilla Cream Biscuits - 12x30g,62.400000000000006,high,biscuits
22952,العلالي خليط لقمة القاضي 459 جم,40.8,medium,vinegar
23466,اسناد ببريكا حار 75 جرام,0.0,low,
24442,رادكس شفرات حلاقة 4+8 سماوي,0.0,low,
3174,Marami Natural Potato Chips with Salt - Family Size 100g,72.0,very_high,potatoes
4218,Legendary Olive Oil Ultra Dox Conditioner for Dry Damaged Hair 360 ml,0.0,low,
4268,Kleenex Kitchen Paper Towels 2×250m,0.0,low,
9805,City Baby Diapers Size 6 (5x40) - Mega Value Pack,0.0,low,
16837,Lotus Long Biscuit 312g,0.0,low,
17080,Dari Hot Tomato Ketchup - 340g,0.0,low,
17184,A cleaning block with a,0.0,low,
17490,Gandour Yamama Family Cake Vanilla - 230g,39.0,medium,vanilla
17925,Rahma Extra Virgin Olive Oil,64.0,high,olive_oil
19115,Garnier Ultra Doux Nourishing Olive Oil Shampoo,0.0,low,
19249,Garnier Castor and Almond Oil Treatment Shampoo,0.0,low,
19803,Betty Crocker Family Vanilla Cake Mix,39.0,medium,vanilla
20136,درامر مطهر برائحة الصنوبر,39.0,medium,pine_nuts
22953,Al Rabie Mixed Berry Juice No Added Sugar - 1L,85.0,critical,sugar
23308,فرشلي فشار ميكرويف طبيعي 3.50 اونز,0.0,low,
120,Al Nawras Double Ply Tissues 160 Sheets 10 Pack,0.0,low,
2734,Potato Spice Mix,0.0,low,
2744,Chicken Stock Cube Alternative Spice Mix,85.5,very_high,chicken
2748,Curry Spice Blend,0.0,low,
3934,رويال بامية  ممتازة 400جم,36.0,medium,okra
10381,Sora - Biryani Spices Blend - 200g,0.0,low,
19947,مامي لوف مناديل مبللة رائحة اللافندر 120 منديل,0.0,low,
22225,الوراق اكياس نفاية 30 جالون رول,0.0,low,
16083,هوتو بلاس تايب سي تاب سي 1.20متر,0.0,low,
926,MAD - Antiseptic and Disinfectant - 750ml (1+1 Free Offer),0.0,low,
2118,المراعي حليب طازج كامل الدسم 1لتر,85.0,critical,milk
3764,Greens Doughnut Mix 500g,0.0,low,
3805,جولدن فيلدز لانشون دجاج380جرام,85.5,very_high,chicken
4048,Circles Powder Soap 5kg,0.0,low,
8646,ريم ورق عنب محشي دبس الرمان 300جم,39.0,medium,pomegranate_molasses
9825,سيدار مطهر ومنظف ارضيات 3لتر + 1.5 لتر,0.0,low,
14401,مذاق زمان صوص برجر 480 جم,0.0,low,
14654,Mayonnaise Sauce - 320ml,0.0,low,
17763,خلطة الوليمه مسالا 300 جم,40.8,medium,vinegar
23539,مقادير زيت الزيتون 250مل,0.0,low,
24854,مراسي عسل الحبة السوداء 250 جم,73.8,very_high,honey
27541,لبنة اوليانا نباتية 180جم,70.2,very_high,labneh
552,Chocolate Cake Pops 24×35 Grams,60.0,high,chocolate
2389,تباسكو فلفل احمر 60مل,40.8,medium,bell_peppers
3904,رقاق كونتري كورن فليكس 500 جم,0.0,low,
4235,Hershey Dark Candy 200g,0.0,low,
7233,اندومي كاسات كاري 60 جرام,0.0,low,
21883,داناو مشروب فيتامين 5 مع الحليب 6×180 مل (نسخة),85.0,critical,milk
605,Borqat Strawberry Lollipops – Carton 16×18g,0.0,low,
1789,Danette Chocolate Delight,60.0,high,chocolate
3246,Nova Watermelon Gummy Candies,33.0,medium,watermelon
11804,Vimto - Blueberry Drink - Pack of 6 x 250ml,95.0,critical,vimto
22259,Butter Microwave Popcorn 297g,62.400000000000006,high,butter
4729,Abu Walad (Teashop) Chocolate Cream Biscuits - 12×30g Multi-pack,62.400000000000006,high,biscuits
22525,Original Mixed Fruit Juice - 800ml,0.0,low,
27283,استيرا بيوسلفر فرشاة اسنان شعيرات متوسطة,0.0,low,
17583,Galaxy Vanilla Cake Bar,39.0,medium,vanilla
20605,جرينز جيلي اناناس,0.0,low,
11463,فوستر كلاركس نكهة الطعام احمر 28 مل,0.0,low,
20468,شمس  زيت دوار الشمس الصافي 2.9 لتر,0.0,low,
21875,Rihan Mango Flavored Drink Powder,34.8,medium,mango
4365,Peony Flower Shower Gel 500 ml,0.0,low,
5043,الرفاعي ميلتي كيك ماربل 250 جرام,0.0,low,
8757,Zaitouna Olive Oil (Virgin & Pomace Blend) - 500ml,64.0,high,olive_oil
11462,فوستر كلاركس نكهة التوت 28 مل,0.0,low,
15971,هلا جوزاء شوكو بسكويت 12×80جم,62.400000000000006,high,biscuits
19734,فوستر كلاركس نكهة الليمون 28 مل,64.0,high,lemon
23335,سباركي ستاند مج سيف للسيارة والمكتب,0.0,low,
1975,Esnad Chicken Spices - 200g,85.5,very_high,chicken
2034,Al-Khayr White Sugar Packets,85.0,critical,sugar
2282,Pantene Pro Hair Fall Control Conditioner – 360ml,0.0,low,
2354,Beesline Whitening Roll-On Deodorant Pearl Radiance 1+1,0.0,low,
3511,انفاس جدة معطر جو عبق النظافة  300مل,0.0,low,
5209,اكوافيرا سائل غسيل اليدان فواكة مشكلة2.5لتر,0.0,low,
18585,Clorox Scentiva Japanese Blossom Spray (Joyful),0.0,low,
18719,عافية زعتر 70جم,60.0,high,zaatar
20319,Rim Mushroom Pieces,0.0,low,
23384,كيف المسافر قهوة عربية سريعة التحضير بالزعفران 30جم,57.6,high,saffron
23393,Herbal Aloe Vera & Bamboo Shampoo (Strength & Softness) - 400ml,0.0,low,
23573,Kayf Al-Mosafir Arabic Coffee with Cardamom Instant 30g,90.0,critical,cardamom
24538,كادبري ديري ميلك كراميل ميني 85جم,0.0,low,
24963,Président - Triangle Cheese - 480g,76.5,very_high,cheese
17562,التنمية شاورما دجاج حراق 450 جم,85.5,very_high,chicken
18710,امريكانا بوب كورن 400جم,0.0,low,
19652,6253005300420,0.0,low,
2125,المراعي لبن كامل الدسم 2.85لتر,0.0,low,
5153,تمر هندي,0.0,low,
17056,هيدشولرز حماية تساقط الشعر للرجال 350 مل,0.0,low,
23268,Dole Mixed Fruits in Heavy Syrup,0.0,low,
308,Bert Plus Olive Oil Shampoo for Dry Hair - 600 ml,0.0,low,
5197,اكوافيرا سائل غسيل اليدان بالرمان500مل,37.199999999999996,medium,pomegranate
18081,Memories Date Cookies - 24 x 100g Carton,0.0,low,
23212,بون بوفيه بازيلاء بالجزر 400 جرام,60.0,high,carrots
3162,Marami Potato Chips Ketchup Flavor - Family Size 100g,72.0,very_high,potatoes
19971,لامب وستون بطاطس كريسكت 750 جم,72.0,very_high,potatoes
2587,Rita Red Zero Sugar 240ml,85.0,critical,sugar
17243,Fine Baby Jumbo Diapers Size 4,0.0,low,
3552,Pasta Lusso Ditalini Pasta 500g,62.400000000000006,high,pasta
8005,مكرونة باستا لوسو اصداف500جم,62.400000000000006,high,pasta
8007,مكرونة باستا لوسو معكوف صغير500جم,62.400000000000006,high,pasta
10388,السفرة الفضية سفرة مفارش رول 100×110,0.0,low,
15322,نبتة بهارات كزبرة مطحونه 200 جم,60.0,high,baharat
20425,الطائي حليب,85.0,critical,milk
22631,Rayhan Corn Flour (Cornstarch) - 400g,22.0,low,corn_starch
26405,غوار الزعيم رقائق مطبق 1 كجم,0.0,low,
828,Bir Tea Classic Mandarin Drink,90.0,critical,tea
2504,دريم هاوس عسل طبيعي مع الشمع 12×500 جم,73.8,very_high,honey
21849,Aloula Premium Flour - 10kg,76.5,very_high,flour
1941,Mathloutha Kitchen Aluminum Foil,0.0,low,
11761,فيري ليمون سائل غسيل الصحون جراندي  - 5 لتر,64.0,high,lemon
15476,نسكافيه جولد 190جم,0.0,low,
16958,فيليدا  قفاز متين وسط,22.0,low,figs
20350,Majdi Red Chili Powder - 40g,0.0,low,
21917,داوني منعم الملابس المركز 3 لتر نسيم الوادي,0.0,low,
1844,Pantene Pro-V Smooth & Silky Conditioner - 360ml,0.0,low,
3798,جولدن فيلدز جبنة شيدر1.8ك,76.5,very_high,cheese
6044,الساقية طحينة سائلة فاخرة 500 جرام,60.0,high,tahini
17050,داري جبن كريمي 900جم,76.5,very_high,cheese
21499,Al Taei Gold Coffee (Instant) - 200g,0.0,low,
21660,العلالي باكينج باودر 400جم,0.0,low,
17205,داك منظف زجاج عرض 2(650مل)+1(400)مل,0.0,low,
4645,[321] اكواب ورقية 9 اونز 50كوب 321,0.0,low,
788,Bayt Al-Areen Indian Sella Basmati Rice - 1kg,100.0,critical,rice
2162,انجوي كريم ازالةالشعر للرجال 100مل,0.0,low,
3816,جيلميت شفرات  حلاقة 2رؤس 5حبات,0.0,low,
4683,April Mexican Hot Sauce - 300ml,0.0,low,
5287,April Mayonnaise 500ml,0.0,low,
8181,Zaiqa Baked Chicken Masala - 50g,85.5,very_high,chicken
9651,Sonata Body Lotion with Papaya Extract - 600ml,0.0,low,
12597,Creme 21 Moisturizing Cream for Dry Skin with Vitamin E - 75ml,56.0,high,cream
24425,فارمير زيت زيتون بكر 500 مل,64.0,high,olive_oil
18315,الصافي زبادي يوناني توت مشكل 3×150جم,88.0,critical,yogurt
25744,تايجر بلس بطاطس بنكهة الكباب 20×13جم,72.0,very_high,potatoes
89,Garnier Micellar Water Cleanser for Sensitive Skin,0.0,low,
17856,Clorox 409 Degreaser,0.0,low,
20343,Kotex Regular Sanitary Pads,0.0,low,
21081,اولويز فوط نسائي حساس 10 حبات,0.0,low,
21375,بيرفيتو مكرونة رقم231,62.400000000000006,high,pasta
23002,NIVEA Soft Moisturizing Cream,56.0,high,cream
24439,رادكس شفرات حلاقة 5+10 وردي,0.0,low,
1268,"Tory - Fabric Softener ""Antalya Flowers"" - 750ml",0.0,low,
1632,جرينز نكهة برتقال 28 مل,56.0,high,oranges
1634,جرينز  نكهة ليمون 28 مل,64.0,high,lemon
8682,ريو ماري تونه بزيت دوار الشمس 70جم,0.0,low,
20179,Herbal Essences Argan Oil of Morocco Repair Shampoo - 400ml,0.0,low,
22287,Safi Immunity Boosting Strawberry Milk 18×140ml,85.0,critical,milk
16633,ياسمين جينة مثلثات 24 قطعة 300 جرام,0.0,low,
2339,Betty Crocker Chocolate Chip Cake Mix,60.0,high,chocolate
23975,Pepsi 320ml,0.0,low,
23978,7-Up Diet Carbonated Soft Drink - 320ml,0.0,low,
23984,Mirinda Orange Carbonated Soft Drink - 320ml,0.0,low,
4043,سيركلز شامبو عباية 2 لتر,0.0,low,
17357,مامي لوف مناديل مبللة رائحة جونسون 120 منديل,0.0,low,
21418,نادك شراب اللبن عيران 225 مل,0.0,low,
6949,الوراق اكياس نفاية 50جالون صغير,0.0,low,
13091,كوينز خليط كيك البانكيك 500جم,40.8,medium,vinegar
17996,مكفيتز جوي تشيز كيك توت 42جم,0.0,low,
23282,April Burger Sauce - 300ml,0.0,low,
24915,Listello Rice Corn Cakes 130g,100.0,critical,rice
22283,Ciarra Professional Spicy Chicken Strips 1000g,85.5,very_high,chicken
23405,سباركي سلك شاحن ضد القطع 2 متر (مايكرو),0.0,low,
18094,Betty Crocker Family Marble Cake,0.0,low,
21324,بيبو اكياس نفايات ابو ربطة 50جالون صغير,0.0,low,
6867,النعمان قهوة اركان بيشة 500جم,0.0,low,
1111,تحدي المغناطيس 22898,0.0,low,
705,بونيتا  سائل غسيل لليدين بعطر الفانيلا 1 لتر,0.0,low,
11791,ديفينس مزيل البقع 1 لتر,0.0,low,
21307,بونيتا  سائل غسيل لليدين بعطر التفاح الاخضر 1 لتر,52.0,high,apple
17748,Luna Cream Cheese with Vegetable Oil 900g,88.0,critical,vegetable_oil
19381,بانوكسيل غسول كريمي لحب الشباب بنزويل بيروكسيد 4٪ - 170جم,0.0,low,
21312,Bonita Max Roll Tissues - 360 Sheets,0.0,low,
18851,Tiffany Butter Cookies,62.400000000000006,high,butter
19380,Fine Baby Jumbo Diapers Size 3,0.0,low,
25169,أرياف اكياس نفايات رول 20جالون 3+1,0.0,low,
