product_id,product_name,category,subcategory,importance_level,category_tags,category_count,product_family
14384,Mathaq Matbakhi Chicken Spices - 150g,protein,poultry,critical,biryani|chicken|chicken_soup|dish|grilled_chicken|ingredient|kabsa|machboos|matazeez|poultry|protein|qeu_category|quaker_soup|ramadan|roasted_chicken|samboosa|saudi|saudi_specialties|saudi_staples|shawarma|shish_tawook|spices,22,
14388,Mathaq Matbakhi Meat Spices - 150g,saudi_specialties,matazeez,critical,dish|matazeez|qeu_category|quaker_soup|ramadan|samboosa|saudi|saudi_specialties|spices,9,
14410,Mathaq Matbakhi Sweet Paprika Powder - 120g,other,,low,other,1,
14421,My Kitchen Ground Black Pepper Spices 100g,spices,ground_spices,critical,dish|ground_spices|ingredient|marinades|matazeez|meat_dishes|pepper|qeu_category|quaker_soup|ramadan|rice_dishes|samboosa|sauces|saudi|saudi_specialties|saudi_staples|soups|spices|stews|vegetables,20,
14427,My Kitchen Masala Spices 150g,spices,matazeez,critical,dish|matazeez|qeu_category|quaker_soup|ramadan|samboosa|saudi|saudi_specialties|spices,9,
14431,My Kitchen Turmeric Powder Spices 150g,spices,ground_spices,critical,curries|dish|golden_milk|ground_spices|ingredient|kabsa|marinades|matazeez|qeu_category|quaker_soup|ramadan|rice_dishes|samboosa|saudi|saudi_specialties|soups|spices|stews|turmeric,19,
14432,My Kitchen Compressed Spices 150g,spices,matazeez,critical,dish|matazeez|qeu_category|quaker_soup|ramadan|samboosa|saudi|saudi_specialties|spices,9,
15286,نبتة بهارات ايدامات 200 جم,spices,blend_spices,high,blend_spices|grilled_meats|ingredient|kabsa|meat_dishes|ramadan|rice_dishes|soups|spices|stews,10,
15680,نيترا زبدة الفول السوداني ناعمة 340 جرام,dairy,dairy_products,high,baking|bread|chocolate_dessert|cooking|dairy|dairy_products|desserts|ingredient|ramadan|sauces,10,ghee_fats
15689,نيدو حليب اكياس 2250جم,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|frequent_purchase|ingredient|milkshakes|ramadan|saleeg|saudi_staples,14,milk_dairy
17441,السهول الخضراء بهارات تكا دجاج 100 جرام,protein,poultry,very_high,biryani|blend_spices|chicken_soup|grilled_chicken|grilled_meats|ingredient|kabsa|machboos|meat_dishes|poultry|protein|quaker_soup|ramadan|rice_dishes|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook|soups|spices|stews,22,
19849,Raid Odourless Flying & Crawling Insect Killer - 300ml,other,,low,frequent_purchase|other,2,
22285,Circles Liquid Bleach - 3.78L,other,,low,other,1,
27419,بيزلين رول مزيل الرائحة لتفتيح البشرة نعومة القطن 2*50مل,other,,low,other,1,
22780,Rita Candy Carbonated Drink - 185ml,other,,low,other,1,
3422,White Oats 400g,grains,oats,critical,baking|dish|grains|ingredient|oat_bread|oatmeal|oats|qeu_category|quaker_soup|ramadan|saudi|saudi_specialties|saudi_staples|smoothies,14,
1036,تاكيس ازرق بالفلفل الحار 113.4 جرام,vegetables,nightshades,medium,fajitas|grilled_peppers|ingredient|nightshades|rice_dishes|salads|stuffed_peppers|vegetables,8,
1842,Pantene Moisturizing Hair Conditioner – 360ml,other,,low,non_food|other,2,
2082,"يورياج مزيل عرق رول-أون ثلاثي المفعول, بدون كحول, للتعرق الشديد - 50 مل",other,,low,other,1,
2789,فارم سمن800جم,oils,clarified_butter,very_high,breads|clarified_butter|cooking|desserts|frying|ingredient|jareesh|kabsa|oils|ramadan|rice_dishes|saleeg|saudi_staples,13,ghee_fats
2913,Goody Light Tuna in Oil – 185g,protein,seafood,high,fish_rice|fish_stew|fried_fish|grilled_fish|ingredient|protein|ramadan|saib|salmon|sayadieh|seafood,11,
3159,Maggi Soy Sauce,other,,low,other,1,
3260,Nubian African Soap Body Wash,other,,low,non_food|other,2,
4653,ACM Sebionex Skin Purifying Soap 100g,other,,low,non_food|other,2,
7200,انجوي أمواس حواجب 3 قطع,other,,low,other,1,
8998,ستريديكس مسحه قطنية للتخفيف حب الشباب - 55 قطعة,other,,low,other,1,
10886,فازلين لوشن اللون الموحد 200 مل,other,,low,other,1,
11352,Cadbury Flake Minis - Milk Chocolate - 145g,dairy,dairy_products,critical,baking|cereals|chocolate|chocolate_bars|chocolate_biscuit_dessert|chocolate_dessert|confectionery|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|snacks,23,milk_dairy
12718,كلوركس الملابس عادي 3لتر,other,,low,other,1,
14797,ملتي باك مصاص بلاستيك اسود 8مل * 140حبة,other,,low,other,1,
15889,هاينز صلصة سيزر 225مل,other,,low,other,1,
17084,بانتين برو شامبو عناية مرطبه للشعر الجاف - 600 مل,fruits,dried_fruits,low,desserts|dried_figs|dried_fruits|fig_jam|fruits|ingredient|snacks,7,
17124,Nivea Shea Butter Lotion,other,,low,non_food|other,2,
17714,تايد عبايه 2.5,other,,low,other,1,
19335,Al-Jailani Rectangular Plastic Plates - No. 3,other,,low,other,1,
19497,Banafa For Oud - Mabsous Oud Bakhoor - 30g,other,,low,other,1,
19794,Al-Jilani Rectangular Plastic Plates - No. 4,other,,low,other,1,
20067,فرسانا شيدر مبشور 1 كيلو,other,,low,other,1,
20665,دوف مزيل عرق نعومة 50مل,other,,low,other,1,
20782,فرسانا موزريلا مبشورة 1 كيلو,fruits,tropical_fruits,high,breakfast|cakes|fruit_salads|fruits|ingredient|smoothies|snacks|tropical_fruits,8,
21091,Garnier Hair Leave-In Ultra Nourishing Almond Milk,dairy,dairy_products,critical,almond_milk|baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|coffee|cooking|dairy|dairy_alternatives|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|plant_milk|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|smoothies,24,milk_dairy
21394,مكفيتز دايجستف شوكلاتة داكنة 200جم,other,,low,other,1,
22090,Dove Deodorant with Cucumber,other,,low,non_food|other,2,
22744,كازا تونيك خل التوت مقوي للشعر 400مل,condiments,condiments,medium,condiments|dressings|ingredient|marinades|pickles|salad|sauces,7,
24955,Giant Elegance - Pine Scented Floor Disinfectant & Cleaner - 3 Liters,other,,low,other,1,
27187,اجاي كيك ياباني نكهة حليب البقر 330 جرام,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|ingredient|milkshakes|ramadan|saleeg|saudi_staples,13,milk_dairy
14829,Millionaire Ketchup Potato Chips 14×12g (Pack),vegetables,tubers,very_high,chips|fried_potatoes|ingredient|kabsa|maqluba|moussaka|party_snacks|qeu_category|ramadan|roasted_vegetables|salads|saudi_staples|snacks|soups|tubers|vegetables,16,chips_snacks
17930,Saudi Double Chocolate Milk,dairy,dairy_products,critical,baking|cereals|chocolate|chocolate_bars|chocolate_biscuit_dessert|chocolate_dessert|confectionery|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|snacks,23,milk_dairy
27771,بارني كيك بالشوكولاته والبندق 30جم (حبة 5),saudi_specialties,laban,critical,dish|laban|ramadan|saudi|saudi_specialties,5,milk_dairy
2311,Best Mix Luqaimat Dough Mix,other,,low,other,1,
2878,فيتشي ديركوس شامبو للشعر 200 مل,other,,low,other,1,
2922,7-Up Carbonated Soft Drink - 990ml,other,,low,frequent_purchase|other,2,
4992,Esnad Spicy Homemade Broast Mix - 240g,other,,low,other,1,
5727,الخضار طرشي,other,,low,other,1,
23602,عرين توب خليط كيك البسبوسة 500 جم,condiments,condiments,medium,condiments|dressings|ingredient|marinades|pickles|salad|sauces,7,
23865,لوكا احمر ومرطب الشفاه - 02 تشيري اون,other,,low,other,1,
4421,Jalapeno Flavor Dried Snack 14g 12 Units,other,,low,other,1,
6773,Millionaire Party Mix Jalapeno 12g (14 Pieces),other,,low,other,1,
18887,برياسمين  جبنة شيدر 1.8ك,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
3438,الوطنية دجاج متبل حار 700 جرام,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
4322,Al Bustan Premium Roasted Pistachios - 130g,nuts,nuts,very_high,baklava|desserts|garnishes|ice_cream|ingredient|kunafa|nuts|pistachios|qeu_category|ramadan|rice_dishes,11,
4638,124ملتي باك صحون مكرويف  6 حبات,other,,low,other,1,
4639,127ملتي باك صحون مكرويف  8 حبات,other,,low,other,1,
5364,Al-Bustan Premium Cashews - 130g,nuts,cashews,very_high,cashews|nuts|qeu_category,3,
25741,تايجر بلس بطاطس بالشطة والليمون 20×13جم,vegetables,tubers,very_high,citrus|desserts|drinks|fried_potatoes|fruits|ingredient|kabsa|maqluba|marinades|moussaka|ramadan|rice_dishes|roasted_vegetables|salad_dressings|salads|sauces|saudi_staples|soups|tubers|vegetables,20,chips_snacks
1292,توري سائل تنظيف الصحون و الأواني كلاسيك - 1.5 لتر,other,,low,other,1,
3423,الوراق اكياس نفاية 55 جالون رول,other,,low,other,1,
4041,Cedar Concentrated Multi-Purpose Liquid Air Freshener (Sky Blue) - 125ml,other,,low,other,1,
6957,الوراق اكياس نفايه 50 جالون رول,other,,low,other,1,
8578,ريف زيت زيتون بكر 2 لتر,oils,cooking_oils,high,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|ramadan|salads,10,
8648,ريناكس 33 كبسولة,other,,low,other,1,
9549,سنيورة سبرنج رول دجاج 1000غم,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
9860,Cedar Concentrated Multi-Purpose Liquid Air Freshener White 125ml,other,,low,other,1,
11127,فرشلي حمص حب صغير 300جم,legumes,chickpeas,very_high,chickpea_curry|chickpeas|falafel|fatayer|fattet_hummus|harira|hummus|ingredient|legumes|ramadan|salads|saudi_staples|stews,13,
12050,Goody - Ranch Dressing - 250ml,other,,low,other,1,
12091,قولن بسكويت فايبر بدون سكر170جم,snacks,cookies,high,chocolate_biscuit_dessert|cookies|desserts|ingredient|ramadan|snacks|tea_biscuits,7,
16804,قولن بسكويت نخاله بدون سكر 400جم,snacks,cookies,high,chocolate_biscuit_dessert|cookies|desserts|ingredient|ramadan|snacks|tea_biscuits,7,
17532,سيارا صدور الدجاج 2 كيلو,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
18375,سنابل الكرم قرفة مطحونة 190جم,spices,warm_spices,very_high,baking|desserts|drinks|ingredient|kabsa|ramadan|rice_dishes|saudi_coffee|saudi_staples|spices|stews|warm_spices,12,
19368,032894010445,other,,low,other,1,
20809,برايد جبنة شرايح لايت 200جم *10,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
22331,لونا حليب مكثف محلى,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|frequent_purchase|ingredient|milkshakes|ramadan|saleeg|saudi_staples,14,milk_dairy
22883,Nabta French Fries Seasoning,other,,low,other,1,
26990,نبتة قرفة مطحونة 150جم,spices,warm_spices,very_high,baking|desserts|drinks|ingredient|kabsa|ramadan|rice_dishes|saudi_coffee|saudi_staples|spices|stews|warm_spices,12,
7001,Premium National Chicken 2×600,protein,poultry,critical,biryani|chicken|chicken_soup|dish|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|qeu_category|quaker_soup|ramadan|roasted_chicken|samboosa|saudi|saudi_specialties|saudi_staples|shawarma|shish_tawook,20,
11359,فنش كوانتم الكل في 1 أقراص لغسيل الأطباق بالليمون 21 قرص,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
25663,بونكس اخضر لافندر 4كيلو,other,,low,other,1,
6016,الري امريكانا  ماسلا كريمة الطبخ 500 مل,dairy,dairy_products,high,baking|coffee|dairy|dairy_products|desserts|ice_cream|ingredient|sauces|soups,9,
21598,Best Clean Floor Cleaner Musk & Pine - 3L,other,,low,other,1,
25193,فارمير زيت زيتون بكر 250 مل,oils,cooking_oils,high,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|ramadan|salads,10,
2115,Al-Kabous Tea,beverages,tea,critical,beverages|frequent_purchase|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|qeu_category|ramadan|saudi_staples|saudi_tea|tea,13,
23045,الشيخي سكر ابيض ناعم 5كجم,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|frequent_purchase|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,14,
2413,تورتليني محشوة بالاجبان الأربعة الطازجة 250 جرام,other,,low,other,1,
3208,ميزلوني محشوة بالسبانخ والجبن الطازجة 250 جرام,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|fatayer_spinach|ingredient|leafy_greens|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples|spinach_dishes|spinach_salad|spinach_soup|vegetables,19,cheese
6043,الساقية طحينة سائلة فاخرة 3 كجم,condiments,paste,high,condiments|dips|halva|hummus|ingredient|marinades|paste|ramadan|salad_dressings|sauces,10,
6821,المواسم عصير أناناس بودرة 2.5 كيلوجرام,other,,low,other,1,
11443,فوستر كلاركس مشروب توت 360 جم,other,,low,other,1,
19598,اسناد بهارات توابل المعمول و الحلويات200جم,spices,blend_spices,high,blend_spices|grilled_meats|ingredient|kabsa|meat_dishes|ramadan|rice_dishes|soups|spices|stews,10,
825,Beidar Stuffed Grape Leaves,other,,low,other,1,
7531,Olivine Pure Olive Oil - 250ml (Glass Bottle),oils,cooking_oils,critical,breads|cooking|cooking_oils|dips|dressings|ingredient|marinades|oils|olive_oil|qeu_category|ramadan|salads,12,
10472,Tarzan Potato Chips - Tomato & Pepper Flavor - 18g,spices,pepper,critical,chips|fried_potatoes|ingredient|kabsa|maqluba|moussaka|party_snacks|pepper|qeu_category|ramadan|roasted_vegetables|salads|saudi_staples|snacks|soups|spices|tubers|vegetables,18,chips_snacks
18428,داري شبية جبنة بيضاء 500 جم,protein,eggs,critical,appetizers|baking|breakfast|cheese|cooking|custards|dairy|desserts|eggs|ingredient|omelets|pasta|pizza|protein|ramadan|salads|samboosa_cheese|sandwiches|sauces|saudi_staples|soups,21,cheese
23242,لول شيدر 1800جم,other,,low,other,1,
30,تلبيسة مقاعد امامي هونداي,other,,low,other,1,
20028,امريكانا بطاطس مجمدة,vegetables,tubers,very_high,frequent_purchase|fried_potatoes|ingredient|kabsa|maqluba|moussaka|ramadan|roasted_vegetables|salads|saudi_staples|soups|tubers|vegetables,13,chips_snacks
23238,L'usine Chocolate Filled Cupcake - 18 x 30g,snacks,confectionery,high,baking|chocolate|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|qeu_category|ramadan|snacks,11,
5916,الرفاعي ميلتي كيك شوكولا داكنة 250 جرام,other,,low,other,1,
18517,American Garden Strawberry Pie Filling - 595g,other,,low,other,1,
18984,Greens Lemon Jelly,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
3286,Heinz Truffle Mayonnaise,other,,low,other,1,
20071,برايد جبنة شرايح برجر 400جم*20,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|frequent_purchase|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,14,cheese
27653,سيارا فيليه الدجاج الحار 1000جم,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
8330,Rana Hot Sauce (Gallon) - 4.5kg,other,,low,frequent_purchase|other,2,
18465,شتورة ورق عنب 910جم,fruits,fruits,medium,desserts|frequent_purchase|fresh_grapes|fruits|grape_juice|ingredient|raisins,7,
24951,Giant Elegance - Lavender Scented Floor Disinfectant & Cleaner - 3 Liters,other,,low,other,1,
15567,Nama Creativity 50‑Gallon Garbage Bags Roll,other,,low,other,1,
16274,Himalaya Gentle Baby Wash - Cleanses & Soothes - 350ml,other,,low,other,1,
12095,قولن توينز بدون سكر مضاف210جم,other,,low,other,1,
12099,قولن ويفر بالشوكلاتة بدون سكر30جم,other,,low,other,1,
16832,قولن شوفان بالشوكلاتة 275جم,grains,oats,very_high,baking|grains|ingredient|oat_bread|oatmeal|oats|quaker_soup|ramadan|saudi_staples|smoothies,10,
