product_a,product_b,pair_count,score
4564,15665,6,0.38
3223,19873,6,0.38
4213,5325,6,0.38
4212,5673,6,0.38
57,28139,6,0.38
16733,20764,6,0.38
7543,17299,6,0.38
17032,26064,6,0.38
11851,11879,6,0.38
11851,12712,6,0.38
11879,12712,6,0.38
12602,12712,6,0.38
2165,2438,6,0.38
2165,4518,6,0.38
2165,10886,6,0.38
2165,11851,6,0.38
2165,11879,6,0.38
2165,12602,6,0.38
4824,28275,6,0.38
2165,12712,6,0.38
5673,6760,6,0.38
1849,26594,6,0.38
4549,10502,6,0.38
4549,20468,6,0.38
7095,28138,6,0.38
22442,28786,6,0.38
18565,26064,6,0.38
10008,28518,6,0.38
20812,23992,6,0.38
3343,25560,6,0.38
3343,22693,6,0.38
22771,28518,6,0.38
11433,18565,6,0.38
4518,12602,6,0.38
4518,12712,6,0.38
10886,11851,6,0.38
10886,11879,6,0.38
10886,12602,6,0.38
3936,6963,6,0.38
17582,29095,6,0.38
4852,22107,6,0.38
1946,20751,6,0.38
23056,28275,6,0.38
10886,12712,6,0.38
20098,20337,6,0.38
4852,19336,6,0.38
1097,28139,6,0.38
22099,28139,6,0.38
1946,27934,6,0.38
3840,26593,6,0.38
51,2050,6,0.38
4455,5773,6,0.38
5670,11204,6,0.38
1860,5773,6,0.38
7802,20109,6,0.38
17945,24910,6,0.38
2551,5673,6,0.38
2551,6003,6,0.38
24031,29289,6,0.38
11858,20109,6,0.38
5762,5773,6,0.38
17267,28138,6,0.38
5701,18389,6,0.38
2028,2868,6,0.38
25988,29095,6,0.38
21710,29095,6,0.38
13195,28275,6,0.38
18963,28139,6,0.38
2028,27267,6,0.38
14653,20337,6,0.38
5756,29095,6,0.38
5746,17032,6,0.38
1930,10146,6,0.38
5746,6694,6,0.38
20822,23044,6,0.38
2692,23044,6,0.38
1097,1846,6,0.38
1846,22099,6,0.38
1097,17945,6,0.38
10146,19926,6,0.38
20051,27934,6,0.38
2560,28275,6,0.38
17945,22099,6,0.38
4549,22099,6,0.38
1846,10502,6,0.38
20429,24057,6,0.38
51,721,6,0.38
18163,28275,6,0.38
3223,5799,6,0.38
5688,20786,6,0.38
1178,7396,6,0.38
19991,28981,6,0.38
1788,6960,6,0.38
4455,6960,6,0.38
3223,10422,6,0.38
2868,20098,6,0.38
4907,22827,6,0.38
4907,28518,6,0.38
9907,28518,6,0.38
14422,22827,6,0.38
1788,17074,6,0.38
3223,18963,6,0.38
5838,6943,6,0.38
19590,22099,6,0.38
20812,21599,6,0.38
20812,22099,6,0.38
6538,18601,6,0.38
6538,20429,6,0.38
11245,28138,6,0.38
16386,19747,6,0.38
5673,20067,6,0.38
333,20882,6,0.38
11498,19590,6,0.38
11729,17994,6,0.38
17069,17994,6,0.38
4907,14422,6,0.38
143,2551,6,0.38
143,4622,6,0.38
143,24832,6,0.38
5746,22406,6,0.38
10746,11418,6,0.38
28224,28518,6,0.38
13069,28518,6,0.38
3430,5688,6,0.38
1846,17374,6,0.38
3383,27267,6,0.38
23319,25560,6,0.38
18163,20383,6,0.38
4852,17267,6,0.38
14831,28518,6,0.38
5676,5688,6,0.38
5701,5772,6,0.38
6963,10709,6,0.38
24258,27267,6,0.38
12091,22470,6,0.38
19873,28576,6,0.38
1860,27267,6,0.38
8501,28138,6,0.38
9870,19981,6,0.38
10146,16390,6,0.38
17460,24258,6,0.38
2291,21114,6,0.38
3668,18974,6,0.38
14630,28275,6,0.38
17460,19848,6,0.38
143,27267,6,0.38
143,28275,6,0.38
6469,28139,6,0.38
7821,17042,6,0.38
19590,29392,6,0.38
18601,20429,6,0.38
11433,27267,6,0.38
5772,28576,6,0.38
5782,21063,6,0.38
3451,4062,6,0.38
8583,19590,6,0.38
8416,17278,6,0.38
8416,26593,6,0.38
8416,29581,6,0.38
17278,26593,6,0.38
17278,29581,6,0.38
3628,19590,6,0.38
19686,28518,6,0.38
3668,20337,6,0.38
657,1788,6,0.38
51,22307,6,0.38
10502,22307,6,0.38
5174,19415,6,0.38
5174,20366,6,0.38
11428,17299,6,0.38
11428,22295,6,0.38
2867,3389,6,0.38
3223,4611,6,0.38
4138,27267,6,0.38
20461,20835,6,0.38
5733,28138,6,0.38
333,16393,6,0.38
2330,3355,6,0.38
2330,3497,6,0.38
27267,28115,6,0.38
3389,19848,6,0.38
3729,3770,6,0.38
1965,3770,6,0.38
6731,11761,6,0.38
51,13069,6,0.38
51,20307,6,0.38
7000,28518,6,0.38
1965,13108,6,0.38
1965,22108,6,0.38
4549,16733,6,0.38
6031,28138,6,0.38
6469,26593,6,0.38
6469,26594,6,0.38
4574,18111,6,0.38
19590,23076,6,0.38
5773,22103,6,0.38
4549,12725,6,0.38
2935,28138,6,0.38
5174,19040,6,0.38
3497,28138,6,0.38
11007,24910,6,0.38
4535,5746,6,0.38
3389,29251,6,0.38
5677,23225,6,0.38
6626,7061,6,0.38
6626,18662,6,0.38
6626,22757,6,0.38
19848,22693,6,0.38
5773,27267,6,0.38
5773,28275,6,0.38
1946,7821,6,0.38
8953,10146,6,0.38
14038,20812,6,0.38
20882,29023,6,0.38
8852,20812,6,0.38
51,7344,6,0.38
51,17811,6,0.38
5673,18111,6,0.38
1846,22693,6,0.38
4622,28138,6,0.38
2551,2868,6,0.38
818,7061,6,0.38
818,18662,6,0.38
3062,5746,6,0.38
3888,7889,6,0.38
4611,28138,6,0.38
1506,3497,6,0.38
1506,11007,6,0.38
1506,24910,6,0.38
1506,28138,6,0.38
3497,24910,6,0.38
1846,27934,6,0.38
1765,22757,6,0.38
1765,23225,6,0.38
5677,6626,6,0.38
5677,7061,6,0.38
5677,18662,6,0.38
5677,22757,6,0.38
1841,25560,6,0.38
5746,28497,6,0.38
19460,28138,6,0.38
20812,29023,6,0.38
818,1765,6,0.38
818,5677,6,0.38
818,6626,6,0.38
3021,4564,6,0.38
51,5174,6,0.38
8148,17299,6,0.38
8148,22295,6,0.38
24489,27267,6,0.38
4455,8666,6,0.38
2334,2381,6,0.38
2334,6731,6,0.38
2334,11761,6,0.38
2381,6731,6,0.38
11007,28138,6,0.38
5673,21451,6,0.38
19207,20337,6,0.38
3451,5701,6,0.38
1810,17460,6,0.38
2381,11761,6,0.38
25503,28138,6,0.38
5673,17259,6,0.38
7061,18662,6,0.38
2693,4564,6,0.38
7061,22757,6,0.38
7061,23225,6,0.38
7061,28138,6,0.38
18662,22757,6,0.38
18662,23225,6,0.38
22757,23225,6,0.38
22757,28138,6,0.38
818,22757,6,0.38
818,23225,6,0.38
1765,5677,6,0.38
1765,6626,6,0.38
1765,7061,6,0.38
1765,18662,6,0.38
2397,28138,6,0.38
2028,22295,6,0.38
6709,13108,6,0.38
17811,20366,6,0.38
51,20366,6,0.38
954,5174,6,0.38
954,17811,6,0.38
954,19415,6,0.38
954,20366,6,0.38
5174,7344,6,0.38
4549,22693,6,0.38
2371,27477,6,0.38
6760,10146,6,0.38
22324,28138,6,0.38
12308,28138,6,0.38
6626,23225,6,0.38
6626,28138,6,0.38
684,3497,6,0.38
684,11007,6,0.38
25560,26967,6,0.38
26967,28138,6,0.38
19590,25157,6,0.38
4249,25560,6,0.38
51,2692,6,0.38
5192,28138,6,0.38
2859,5782,6,0.38
13771,23920,6,0.38
13771,23921,6,0.38
23920,23921,6,0.38
17267,27267,6,0.38
3628,20812,6,0.38
4205,20812,6,0.38
2028,17299,6,0.38
17994,20812,6,0.38
19460,24754,6,0.38
19460,25820,6,0.38
24754,25820,6,0.38
4205,24754,6,0.38
897,20337,6,0.38
2625,28138,6,0.38
1506,3355,6,0.38
6962,20337,6,0.38
2330,11007,6,0.38
2330,24910,6,0.38
2330,28138,6,0.38
3355,11007,6,0.38
3497,11007,6,0.38
684,1506,6,0.38
684,2330,6,0.38
7344,20366,6,0.38
17811,19040,6,0.38
17811,19415,6,0.38
8285,28275,6,0.38
1400,19590,6,0.38
1788,16733,6,0.38
4611,10146,6,0.38
5676,28518,6,0.38
4790,28138,6,0.38
1975,10146,6,0.38
14653,28518,6,0.38
5807,25560,6,0.38
20109,27477,6,0.38
5174,17811,6,0.38
17148,19590,6,0.38
17148,20812,6,0.38
22628,28115,6,0.38
4564,25157,6,0.38
21576,22780,6,0.38
3643,24910,6,0.38
10502,22123,6,0.38
1868,1886,6,0.38
2771,28275,6,0.38
4205,25820,6,0.38
4852,6814,6,0.38
4852,22309,6,0.38
19040,19415,6,0.38
19040,20366,6,0.38
19415,20366,6,0.38
7344,17811,6,0.38
7344,19040,6,0.38
7344,19415,6,0.38
8737,24754,6,0.38
4205,8737,6,0.38
8737,25820,6,0.38
5320,20751,6,0.38
8852,21451,6,0.38
2429,6485,6,0.38
2429,7200,6,0.38
2429,19583,6,0.38
6485,7200,6,0.38
6485,19583,6,0.38
10175,17299,6,0.38
3869,28518,6,0.38
3869,29581,6,0.38
3869,26593,6,0.38
4574,12618,6,0.38
12758,21451,6,0.38
5746,23056,6,0.38
7200,19583,6,0.38
2560,26594,6,0.38
3840,17299,6,0.38
3840,22295,6,0.38
6003,28921,6,0.38
1889,25560,6,0.38
3343,23291,6,0.38
1506,2330,6,0.38
6538,20307,6,0.38
3432,5670,6,0.38
6670,6673,6,0.38
4852,5537,6,0.38
5782,29095,6,0.38
10175,22295,6,0.38
8737,19460,6,0.38
2560,28138,6,0.38
3430,4611,6,0.38
2169,28138,6,0.38
4366,19590,6,0.38
3223,20498,6,0.38
5782,5807,6,0.38
1886,20307,6,0.38
3479,5790,6,0.38
3479,6003,6,0.38
3936,22123,6,0.38
5746,23319,6,0.38
19848,20337,6,0.38
4564,28921,6,0.38
6003,6846,6,0.38
51,19854,6,0.38
51,23441,6,0.38
1849,28921,6,0.38
4671,10146,6,0.38
2876,18565,6,0.38
10502,22442,6,0.38
5782,29581,6,0.38
275,19590,6,0.38
51,2400,6,0.38
5754,5790,6,0.38
4455,10746,6,0.38
18963,28275,6,0.38
9232,26593,6,0.38
9232,29581,6,0.38
3637,5790,6,0.38
1439,11431,6,0.38
1868,6003,6,0.38
5193,10146,6,0.38
12725,24057,6,0.38
12758,22693,6,0.38
1765,28576,6,0.38
4984,20815,6,0.38
23977,23984,6,0.38
6003,6538,6,0.38
751,18565,6,0.38
10084,17299,6,0.38
10914,28497,6,0.38
51,2028,6,0.38
5688,17074,6,0.38
51,2470,6,0.38
4229,10184,6,0.38
4549,28921,6,0.38
4455,28921,6,0.38
6503,28138,6,0.38
9922,22810,5,0.31
1946,28466,5,0.31
5773,6093,5,0.31
5762,6093,5,0.31
5701,6093,5,0.31
5701,5762,5,0.31
5685,6093,5,0.31
5685,5773,5,0.31
5671,6093,5,0.31
5671,5762,5,0.31
4673,6093,5,0.31
4673,6003,5,0.31
4673,5762,5,0.31
51,5801,5,0.31
3667,28275,5,0.31
51,2268,5,0.31
27267,29210,5,0.31
5773,10546,5,0.31
3127,20337,5,0.31
3272,22295,5,0.31
3272,17299,5,0.31
3033,5773,5,0.31
3033,5762,5,0.31
3033,5701,5,0.31
3033,5685,5,0.31
3033,5671,5,0.31
3033,4673,5,0.31
7543,10146,5,0.31
10146,25489,5,0.31
8583,28139,5,0.31
10146,21695,5,0.31
5746,12758,5,0.31
3668,13108,5,0.31
5708,28138,5,0.31
1378,5688,5,0.31
17429,21029,5,0.31
17429,19590,5,0.31
1778,1846,5,0.31
51,23911,5,0.31
51,12648,5,0.31
10146,17951,5,0.31
4564,19283,5,0.31
2631,10146,5,0.31
4019,10146,5,0.31
19926,22525,5,0.31
19926,22514,5,0.31
6003,24704,5,0.31
3355,25489,5,0.31
10146,21374,5,0.31
8852,21374,5,0.31
2697,8852,5,0.31
16862,17429,5,0.31
22245,29581,5,0.31
21029,29581,5,0.31
21029,26593,5,0.31
21029,22245,5,0.31
19590,21029,5,0.31
17429,29581,5,0.31
17429,26593,5,0.31
17429,22245,5,0.31
3330,6003,5,0.31
1825,25560,5,0.31
1788,22606,5,0.31
11433,24910,5,0.31
51,16178,5,0.31
3330,5790,5,0.31
3330,3479,5,0.31
10146,21768,5,0.31
16862,29581,5,0.31
16862,26593,5,0.31
16862,22245,5,0.31
16862,21029,5,0.31
16862,19590,5,0.31
4852,8683,5,0.31
19747,28518,5,0.31
5790,26331,5,0.31
2268,28497,5,0.31
5790,24704,5,0.31
5673,24704,5,0.31
3479,24704,5,0.31
3479,5673,5,0.31
3330,24704,5,0.31
3127,24057,5,0.31
11401,11403,5,0.31
8342,28138,5,0.31
3936,11433,5,0.31
473,28138,5,0.31
4549,18163,5,0.31
17299,17455,5,0.31
1846,2693,5,0.31
19590,24258,5,0.31
3389,7821,5,0.31
3281,28933,5,0.31
1788,12618,5,0.31
17455,24057,5,0.31
17455,22295,5,0.31
3281,22606,5,0.31
5790,13850,5,0.31
4549,13850,5,0.31
16390,22295,5,0.31
16390,17299,5,0.31
15467,19848,5,0.31
5790,9234,5,0.31
21505,28275,5,0.31
18163,24057,5,0.31
21468,22780,5,0.31
13108,16636,5,0.31
1794,26593,5,0.31
4205,22295,5,0.31
4205,17299,5,0.31
1845,29251,5,0.31
897,10502,5,0.31
897,3936,5,0.31
897,1788,5,0.31
51,16254,5,0.31
51,897,5,0.31
85,4213,5,0.31
11130,28518,5,0.31
1868,17460,5,0.31
14629,28275,5,0.31
14629,28138,5,0.31
5192,27267,5,0.31
178,28138,5,0.31
1468,28138,5,0.31
4213,25560,5,0.31
4213,10146,5,0.31
3936,22324,5,0.31
3936,6760,5,0.31
11474,28138,5,0.31
5782,18963,5,0.31
22324,25560,5,0.31
10502,22324,5,0.31
10146,22324,5,0.31
10146,18839,5,0.31
10146,22109,5,0.31
6760,28138,5,0.31
5192,20337,5,0.31
2692,27267,5,0.31
1788,4622,5,0.31
6760,25560,5,0.31
1824,22123,5,0.31
5807,28138,5,0.31
10146,11404,5,0.31
51,2291,5,0.31
20219,20337,5,0.31
2868,24832,5,0.31
16393,28138,5,0.31
1946,29023,5,0.31
23291,29023,5,0.31
3770,19358,5,0.31
4852,11404,5,0.31
11245,25560,5,0.31
3946,11245,5,0.31
2470,28576,5,0.31
2470,20116,5,0.31
2470,19873,5,0.31
7821,29023,5,0.31
4138,17460,5,0.31
9763,21585,5,0.31
9763,20607,5,0.31
11087,22295,5,0.31
11087,17299,5,0.31
2470,17625,5,0.31
2470,4277,5,0.31
51,20116,5,0.31
51,17625,5,0.31
51,2574,5,0.31
8352,20337,5,0.31
3405,10146,5,0.31
6629,28518,5,0.31
10146,12618,5,0.31
3936,6959,5,0.31
20144,21988,5,0.31
20144,21585,5,0.31
20144,20607,5,0.31
10914,21988,5,0.31
10914,21585,5,0.31
10914,20607,5,0.31
10914,20144,5,0.31
9763,21988,5,0.31
10146,26331,5,0.31
51,4277,5,0.31
4549,6846,5,0.31
2693,4549,5,0.31
2567,4564,5,0.31
20116,28576,5,0.31
19873,20116,5,0.31
17625,28576,5,0.31
17625,20116,5,0.31
3963,20607,5,0.31
3963,20144,5,0.31
3963,10914,5,0.31
3963,9763,5,0.31
3963,5300,5,0.31
2797,19590,5,0.31
21585,21988,5,0.31
20607,21988,5,0.31
20607,21585,5,0.31
51,18163,5,0.31
4830,28138,5,0.31
22606,27267,5,0.31
5673,25157,5,0.31
17625,19873,5,0.31
10146,20116,5,0.31
4277,20116,5,0.31
4277,19873,5,0.31
4277,17625,5,0.31
5300,21988,5,0.31
5300,21585,5,0.31
5300,20607,5,0.31
5300,20144,5,0.31
5300,10914,5,0.31
5300,9763,5,0.31
3963,21988,5,0.31
3963,21585,5,0.31
23992,28518,5,0.31
5673,6538,5,0.31
5782,16636,5,0.31
2631,28138,5,0.31
3223,18974,5,0.31
7426,23153,5,0.31
7426,10146,5,0.31
7426,8329,5,0.31
9763,20144,5,0.31
9763,10914,5,0.31
5670,6469,5,0.31
4671,26594,5,0.31
4671,26593,5,0.31
4671,23153,5,0.31
4671,8329,5,0.31
4671,7426,5,0.31
60,23153,5,0.31
60,8329,5,0.31
17877,22295,5,0.31
17299,17877,5,0.31
14644,22295,5,0.31
23044,28275,5,0.31
5746,16733,5,0.31
60,7426,5,0.31
60,4671,5,0.31
15582,27267,5,0.31
23153,26594,5,0.31
23153,26593,5,0.31
8329,26594,5,0.31
8329,26593,5,0.31
8329,23153,5,0.31
8329,10146,5,0.31
7426,26594,5,0.31
3729,19981,5,0.31
3729,9870,5,0.31
1965,28139,5,0.31
1965,20790,5,0.31
1965,19981,5,0.31
8852,18565,5,0.31
12618,28497,5,0.31
51,20587,5,0.31
731,23974,5,0.31
1291,10146,5,0.31
11729,26594,5,0.31
11729,26593,5,0.31
10175,26594,5,0.31
51,1291,5,0.31
22827,28518,5,0.31
22303,28518,5,0.31
22303,22827,5,0.31
20165,20337,5,0.31
1965,3729,5,0.31
22108,28139,5,0.31
20790,28139,5,0.31
20790,22108,5,0.31
19981,22108,5,0.31
19981,20790,5,0.31
13108,20790,5,0.31
9870,28139,5,0.31
2591,2868,5,0.31
5701,16733,5,0.31
4549,17259,5,0.31
14644,17299,5,0.31
3729,22108,5,0.31
51,15971,5,0.31
9870,22108,5,0.31
9870,20790,5,0.31
9870,13108,5,0.31
3770,20790,5,0.31
3770,9870,5,0.31
5673,6846,5,0.31
4852,6846,5,0.31
1965,9870,5,0.31
4907,9907,5,0.31
4277,28518,5,0.31
4277,22827,5,0.31
11729,17069,5,0.31
3430,7821,5,0.31
4277,22303,5,0.31
4277,14422,5,0.31
5746,7813,5,0.31
1849,3946,5,0.31
5691,28275,5,0.31
3729,28275,5,0.31
21374,28275,5,0.31
51,23291,5,0.31
1847,3223,5,0.31
1847,2868,5,0.31
333,19848,5,0.31
14422,28518,5,0.31
14422,22303,5,0.31
11431,20882,5,0.31
6629,11431,5,0.31
3430,11431,5,0.31
9907,22827,5,0.31
9907,22303,5,0.31
9907,14422,5,0.31
4907,22303,5,0.31
51,823,5,0.31
19848,21825,5,0.31
1846,20461,5,0.31
23632,28138,5,0.31
19534,28138,5,0.31
23632,28275,5,0.31
4549,21118,5,0.31
11431,29602,5,0.31
4277,9907,5,0.31
3630,28518,5,0.31
3630,22827,5,0.31
3630,22303,5,0.31
3630,14422,5,0.31
3630,9907,5,0.31
3630,4907,5,0.31
3630,4277,5,0.31
5670,6617,5,0.31
4455,24351,5,0.31
17351,19434,5,0.31
4424,4622,5,0.31
2868,16390,5,0.31
10914,23368,5,0.31
5670,27934,5,0.31
5838,22295,5,0.31
5838,17299,5,0.31
5838,11431,5,0.31
5838,10146,5,0.31
3223,6943,5,0.31
3223,5838,5,0.31
6943,22295,5,0.31
6943,17299,5,0.31
6943,10146,5,0.31
17259,25560,5,0.31
6673,28138,5,0.31
4824,28138,5,0.31
5756,18565,5,0.31
5756,12758,5,0.31
4564,11433,5,0.31
4745,26594,5,0.31
4745,26593,5,0.31
1861,28138,5,0.31
5291,28518,5,0.31
15701,20764,5,0.31
9870,20764,5,0.31
3451,23291,5,0.31
6695,12618,5,0.31
22685,23291,5,0.31
20307,22685,5,0.31
3430,22685,5,0.31
2692,20822,5,0.31
9229,27934,5,0.31
51,17259,5,0.31
13108,23304,5,0.31
3770,23304,5,0.31
5688,17032,5,0.31
5688,6694,5,0.31
8663,20337,5,0.31
8663,10146,5,0.31
3223,4726,5,0.31
3223,5702,5,0.31
1845,17032,5,0.31
51,14033,5,0.31
3658,20751,5,0.31
23245,28275,5,0.31
3223,17032,5,0.31
3934,20786,5,0.31
3934,20764,5,0.31
3934,15701,5,0.31
3934,9870,5,0.31
3934,5701,5,0.31
1911,20764,5,0.31
1911,3934,5,0.31
19712,25560,5,0.31
19712,20307,5,0.31
4549,20822,5,0.31
20764,20786,5,0.31
19249,28275,5,0.31
1868,16390,5,0.31
3285,14402,5,0.31
3021,5790,5,0.31
3021,5746,5,0.31
4564,8285,5,0.31
23483,27267,5,0.31
3355,28275,5,0.31
1846,16636,5,0.31
3946,4852,5,0.31
5670,22099,5,0.31
12725,20307,5,0.31
12725,19712,5,0.31
7531,25560,5,0.31
7531,19712,5,0.31
7531,12725,5,0.31
5670,7531,5,0.31
4549,19712,5,0.31
3430,19712,5,0.31
3430,7531,5,0.31
4564,11431,5,0.31
51,14402,5,0.31
14402,27934,5,0.31
14402,24832,5,0.31
14402,22978,5,0.31
3131,14402,5,0.31
1860,14402,5,0.31
5790,14954,5,0.31
3936,18163,5,0.31
3961,23969,5,0.31
1814,2560,5,0.31
1810,25499,5,0.31
1810,22806,5,0.31
1810,18963,5,0.31
1810,18524,5,0.31
1810,8852,5,0.31
1810,6814,5,0.31
11402,25560,5,0.31
3223,20751,5,0.31
14402,21353,5,0.31
14402,20618,5,0.31
2868,15508,5,0.31
2697,26064,5,0.31
22099,26064,5,0.31
1097,26064,5,0.31
13108,27653,5,0.31
3770,27653,5,0.31
594,7598,5,0.31
594,3432,5,0.31
3430,16393,5,0.31
23018,23076,5,0.31
17909,20387,5,0.31
17819,28091,5,0.31
17819,27261,5,0.31
17819,22362,5,0.31
5697,27267,5,0.31
51,3440,5,0.31
6695,20337,5,0.31
1814,22806,5,0.31
1814,18524,5,0.31
1814,6814,5,0.31
15675,23076,5,0.31
15675,23018,5,0.31
15675,19590,5,0.31
7598,23076,5,0.31
7598,23018,5,0.31
7598,19590,5,0.31
7598,15675,5,0.31
3432,23076,5,0.31
1097,28932,5,0.31
1097,22606,5,0.31
7889,26593,5,0.31
4564,22442,5,0.31
3432,23018,5,0.31
3432,15675,5,0.31
3432,7598,5,0.31
12834,22362,5,0.31
12834,20387,5,0.31
12834,17909,5,0.31
12834,17819,5,0.31
27261,28091,5,0.31
22362,28091,5,0.31
22362,27261,5,0.31
20387,28091,5,0.31
20387,27261,5,0.31
20387,22362,5,0.31
17909,28091,5,0.31
17909,27261,5,0.31
17909,22362,5,0.31
51,18524,5,0.31
7004,28138,5,0.31
14784,28138,5,0.31
1810,6538,5,0.31
1810,2560,5,0.31
1810,1814,5,0.31
6814,18524,5,0.31
6538,25499,5,0.31
6538,22806,5,0.31
6538,18963,5,0.31
6538,18524,5,0.31
17819,20387,5,0.31
17819,17909,5,0.31
12834,28091,5,0.31
12834,27261,5,0.31
139,18722,5,0.31
5670,24910,5,0.31
594,23076,5,0.31
594,23018,5,0.31
594,19590,5,0.31
594,15675,5,0.31
5773,22182,5,0.31
1946,21931,5,0.31
22307,24910,5,0.31
24569,24570,5,0.31
22099,28932,5,0.31
22099,22606,5,0.31
4564,22182,5,0.31
3343,29289,5,0.31
2692,5302,5,0.31
3637,6003,5,0.31
730,3642,5,0.31
22182,27230,5,0.31
20764,27230,5,0.31
20764,22182,5,0.31
5773,27230,5,0.31
10546,22099,5,0.31
4549,17032,5,0.31
1097,10546,5,0.31
1690,2560,5,0.31
5701,27230,5,0.31
5701,22182,5,0.31
4564,27230,5,0.31
11460,20812,5,0.31
5746,21032,5,0.31
5790,24832,5,0.31
5746,24832,5,0.31
10146,24488,5,0.31
4212,6722,5,0.31
22109,25560,5,0.31
6516,28518,5,0.31
1860,4549,5,0.31
6722,6760,5,0.31
2136,5782,5,0.31
4852,14784,5,0.31
4852,8058,5,0.31
8058,22295,5,0.31
8058,17299,5,0.31
4852,6516,5,0.31
6959,28518,5,0.31
20337,28136,5,0.31
3667,24832,5,0.31
1814,25499,5,0.31
275,27267,5,0.31
22806,25499,5,0.31
1788,2697,5,0.31
2485,20307,5,0.31
24615,27583,5,0.31
5701,28139,5,0.31
6538,6814,5,0.31
2560,25499,5,0.31
2560,22806,5,0.31
14954,24910,5,0.31
2560,18963,5,0.31
2560,18524,5,0.31
2560,8852,5,0.31
2560,6814,5,0.31
2560,6538,5,0.31
3667,26064,5,0.31
5670,6694,5,0.31
3451,7821,5,0.31
51,27583,5,0.31
25988,28518,5,0.31
2116,10146,5,0.31
2868,17032,5,0.31
8583,17032,5,0.31
51,4138,5,0.31
18963,25499,5,0.31
18963,22806,5,0.31
18524,25499,5,0.31
18524,22806,5,0.31
18524,18963,5,0.31
8852,25499,5,0.31
8852,22806,5,0.31
8852,18524,5,0.31
6814,25499,5,0.31
6814,22806,5,0.31
51,7003,5,0.31
4170,18565,5,0.31
20882,22693,5,0.31
5786,20109,5,0.31
9142,28138,5,0.31
9142,25560,5,0.31
1788,26183,5,0.31
1097,18601,5,0.31
5037,10746,5,0.31
5673,22693,5,0.31
8148,28138,5,0.31
2868,8148,5,0.31
20599,28275,5,0.31
28275,29217,5,0.31
20093,20875,5,0.31
10146,14033,5,0.31
15654,18163,5,0.31
8583,8852,5,0.31
5746,11245,5,0.31
5746,8583,5,0.31
20599,22470,5,0.31
20383,22470,5,0.31
20383,20599,5,0.31
18163,22470,5,0.31
18163,20599,5,0.31
15654,28275,5,0.31
15654,22470,5,0.31
6814,18963,5,0.31
4213,22295,5,0.31
4213,17299,5,0.31
3946,22307,5,0.31
11402,24910,5,0.31
11402,18565,5,0.31
4502,28138,5,0.31
15654,20599,5,0.31
15654,20383,5,0.31
3405,24057,5,0.31
20337,20834,5,0.31
1948,28518,5,0.31
17032,24351,5,0.31
20911,28518,5,0.31
18974,28518,5,0.31
11447,28518,5,0.31
11447,28138,5,0.31
1846,20751,5,0.31
10546,20751,5,0.31
5783,5790,5,0.31
5673,5783,5,0.31
11447,24057,5,0.31
20534,28518,5,0.31
4159,5670,5,0.31
5628,10746,5,0.31
1918,10746,5,0.31
6663,6664,5,0.31
20051,23218,5,0.31
20051,23192,5,0.31
3223,23218,5,0.31
24728,28518,5,0.31
24057,24728,5,0.31
11440,17032,5,0.31
5702,5786,5,0.31
4455,17945,5,0.31
4978,28518,5,0.31
20019,28518,5,0.31
1293,3936,5,0.31
1846,5756,5,0.31
3471,10146,5,0.31
3451,22109,5,0.31
7500,14784,5,0.31
7500,8058,5,0.31
1810,26594,5,0.31
1810,26593,5,0.31
19682,20559,5,0.31
19682,20548,5,0.31
11460,19590,5,0.31
3946,11087,5,0.31
23218,28138,5,0.31
23218,25560,5,0.31
2567,25560,5,0.31
2567,23218,5,0.31
2567,23192,5,0.31
2567,20051,5,0.31
2567,3223,5,0.31
51,23218,5,0.31
2097,24057,5,0.31
1860,24728,5,0.31
5670,5783,5,0.31
5786,22693,5,0.31
2097,28518,5,0.31
23441,28275,5,0.31
1886,22295,5,0.31
4852,17050,5,0.31
9046,18460,5,0.31
2773,21134,5,0.31
2773,20615,5,0.31
2773,18460,5,0.31
2773,9046,5,0.31
3451,29415,5,0.31
3451,14038,5,0.31
20615,21134,5,0.31
18460,21134,5,0.31
18460,20615,5,0.31
9046,21134,5,0.31
9046,20615,5,0.31
4432,20337,5,0.31
23192,25560,5,0.31
51,3073,5,0.31
277,19590,5,0.31
5786,18565,5,0.31
23483,29095,5,0.31
22733,29415,5,0.31
22733,28275,5,0.31
22733,23018,5,0.31
17050,23018,5,0.31
17050,22733,5,0.31
17473,19590,5,0.31
4564,29415,5,0.31
4564,11472,5,0.31
3287,29415,5,0.31
3287,23018,5,0.31
3287,22733,5,0.31
3287,17050,5,0.31
3287,11472,5,0.31
6722,21113,5,0.31
17817,20051,5,0.31
15702,28518,5,0.31
15702,20337,5,0.31
15702,20051,5,0.31
15702,17817,5,0.31
14653,20051,5,0.31
14653,17817,5,0.31
14653,15702,5,0.31
3223,17817,5,0.31
3223,14653,5,0.31
1868,15702,5,0.31
51,17951,5,0.31
51,5702,5,0.31
1845,17817,5,0.31
1845,15702,5,0.31
1845,14653,5,0.31
1439,15702,5,0.31
1439,14653,5,0.31
1439,1845,5,0.31
3667,5670,5,0.31
24032,25560,5,0.31
6648,25560,5,0.31
5673,9743,5,0.31
17817,28518,5,0.31
1860,23061,5,0.31
1860,23056,5,0.31
2551,10502,5,0.31
20149,29289,5,0.31
1868,14653,5,0.31
6032,22295,5,0.31
6032,17299,5,0.31
23018,29415,5,0.31
3287,5756,5,0.31
11472,29415,5,0.31
11472,28275,5,0.31
